"MacroPlot.Name","Monitoring.Status","Date","TagNo","Status","DBH","Ht","CrwnRto","CrwnCl","LiCrBHt","CrFuBHt","CrwnRad","Age","GrwthRt","Mort","DecayCl","LaddBaseHt","LaddMaxHt","DRC","NuLiStems","NuDeStems","EqDia","XCoord","YCoord","CKR","CharHt","ScorchHt","CrScPct","DamCd1","DamSev1","DamCd2","DamSev2","DamCd3","DamSev3","DamCd4","DamSev4","DamCd5","DamSev5","Comment","UV1","UV2","SnagPlotSize","BrkPntDia","Species.Symbol","Year","Treatment","Visited","Index","IsVerified","QTR","SubFrac","UV3","MacroPlotSize","FieldTeam","EntryTeam","UV1Desc","UV2Desc","UV3Desc","SaComment","X","treatment_burn","experiment"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",552,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gone",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",554,"L",43.8,22,90,"C",10,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",555,"L",52.85,24,100,"C",12,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",556,"L",60.4,24.8,90,"C",11.2,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",557,"L",17.8,8.6,20,"S",7.2,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,7.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",558,"D",14.55,7.8,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",562,"L",53.9,23,100,"C",15,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",563,"L",20.5,10.2,40,"S",6.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear1","8/30/2021 2:11:04 PM",565,"L",8.75,5.8,60,"S",2.3,NA,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,4.5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",570,"L",8.4,6,80,"S",1.3,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",571,"D",47.6,10.8,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,10.8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",574,"L",17.9,8.2,20,"S",6,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,6.9,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",575,"L",72.9,27.5,100,"C",10,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",576,"L",10,6.4,80,"I",1.4,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",577,"L",23.5,11.4,90,"I",1.8,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,3.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",582,"L",29.05,8.8,90,"S",4.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,4.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear1","8/30/2021 2:09:39 PM",583,"L",56.4,20,100,"C",9.5,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",533,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",534,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",535,"L",46,10.2,50,"I",2,NA,2.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",536,"L",49.9,9.8,70,"I",4.5,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",537,"L",40.1,13.8,80,"C",5.5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",538,"L",11.55,6.2,50,"I",3.2,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",539,"L",12.8,7.8,20,"I",4.4,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",540,"D",6.85,3.8,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",541,"D",21.4,9.2,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,9.2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_143","PostBurnYear1","8/30/2021 2:10:10 PM",543,"L",32,13,60,"C",5,NA,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,4.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_144","PostBurnYear1","8/30/2021 2:10:37 PM",525,"D",26.6,9.4,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_144","PostBurnYear1","8/30/2021 2:10:37 PM",526,"L",19.85,6.6,80,"I",1.5,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_144","PostBurnYear1","8/30/2021 2:10:37 PM",527,"L",38.2,12,100,"I",1,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_144","PostBurnYear1","8/30/2021 2:10:37 PM",528,"L",54.4,18.8,80,"C",7.4,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_144","PostBurnYear1","8/30/2021 2:10:37 PM",529,"L",39.95,16.4,95,"I",6.8,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_144","PostBurnYear1","8/30/2021 2:10:37 PM",530,"L",69.7,25.4,80,"C",13.6,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_140","PostBurnYear1","8/30/2021 2:07:50 PM",514,"L",28.8,12.4,80,"I",5,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,4.2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_140","PostBurnYear1","8/30/2021 2:07:50 PM",515,"L",12.2,5.6,80,"I",0.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_140","PostBurnYear1","8/30/2021 2:07:50 PM",516,"L",52.5,19,80,"C",9.6,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_140","PostBurnYear1","8/30/2021 2:07:50 PM",517,"L",11.55,5.5,40,"S",2.5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,3.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_140","PostBurnYear1","8/30/2021 2:07:50 PM",518,"L",19,9.9,95,"I",3.6,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_140","PostBurnYear1","8/30/2021 2:07:50 PM",519,"L",45.6,19,80,"C",7.5,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_140","PostBurnYear1","8/30/2021 2:07:50 PM",520,"L",19.45,12.4,70,"I",6,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",501,"L",30.55,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",507,"L",33.8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",508,"L",31.2,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",509,"L",42.4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",510,"L",44.95,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",511,"L",94,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",512,"D",74.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",513,"L",33.05,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_141","PostBurnYear2","9/26/2022 10:43:43 AM",503,"L",7.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",545,"L",62,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",547,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gone",NA,NA,NA,NA,"QUKE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",551,"L",77.15,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",552,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gone",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",554,"L",44.05,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",555,"L",53.2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",556,"L",60.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",557,"L",17.55,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",558,"D",14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",562,"L",53.8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",563,"L",20.1,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_145","PostBurnYear2","9/26/2022 10:46:30 AM",565,"L",9.45,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear2","9/26/2022 10:44:30 AM",570,"L",9.7,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
"_142","PostBurnYear2","9/26/2022 10:44:30 AM",571,"D",47.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr3","treat3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","old"
