,MacroPlot.Name,Monitoring.Status,Date,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,SnagPlotSize,BrkPntDia,Species.Symbol,X,Year,Treatment,Visited,treatment_burn,experiment 
661,_141,PostBurnYear2,9/26/22 10:43,508,L,31.2,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
662,_141,PostBurnYear2,9/26/22 10:43,509,L,42.4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
663,_141,PostBurnYear2,9/26/22 10:43,510,L,44.95,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
664,_141,PostBurnYear2,9/26/22 10:43,511,L,94,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
665,_141,PostBurnYear2,9/26/22 10:43,512,D,74.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
666,_141,PostBurnYear2,9/26/22 10:43,513,L,33.05,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
667,_141,PostBurnYear2,9/26/22 10:43,503,L,7.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
668,_145,PostBurnYear2,9/26/22 10:46,545,L,62,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
669,_145,PostBurnYear2,9/26/22 10:46,547,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gone,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
670,_145,PostBurnYear2,9/26/22 10:46,551,L,77.15,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
671,_145,PostBurnYear2,9/26/22 10:46,552,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gone,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
672,_145,PostBurnYear2,9/26/22 10:46,554,L,44.05,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
673,_145,PostBurnYear2,9/26/22 10:46,555,L,53.2,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
674,_145,PostBurnYear2,9/26/22 10:46,556,L,60.5,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
675,_145,PostBurnYear2,9/26/22 10:46,557,L,17.55,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
676,_145,PostBurnYear2,9/26/22 10:46,558,D,14.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
677,_145,PostBurnYear2,9/26/22 10:46,562,L,53.8,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
678,_145,PostBurnYear2,9/26/22 10:46,563,L,20.1,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
679,_145,PostBurnYear2,9/26/22 10:46,565,L,9.45,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
680,_142,PostBurnYear2,9/26/22 10:44,570,L,9.7,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
681,_142,PostBurnYear2,9/26/22 10:44,571,D,47.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
682,_142,PostBurnYear2,9/26/22 10:44,574,L,18,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
683,_142,PostBurnYear2,9/26/22 10:44,575,L,73.3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
684,_142,PostBurnYear2,9/26/22 10:44,576,L,10.7,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
685,_142,PostBurnYear2,9/26/22 10:44,577,L,23.85,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
686,_142,PostBurnYear2,9/26/22 10:44,582,L,29.3,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
687,_142,PostBurnYear2,9/26/22 10:44,583,L,56.95,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
688,_143,PostBurnYear2,9/26/22 10:45,533,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
689,_143,PostBurnYear2,9/26/22 10:45,534,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
690,_143,PostBurnYear2,9/26/22 10:45,535,L,45.4,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
691,_143,PostBurnYear2,9/26/22 10:45,536,L,49.9,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
692,_143,PostBurnYear2,9/26/22 10:45,537,L,41.25,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
693,_143,PostBurnYear2,9/26/22 10:45,538,L,12.6,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
694,_143,PostBurnYear2,9/26/22 10:45,539,L,13.2,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
695,_143,PostBurnYear2,9/26/22 10:45,540,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Resprout now makes SAPLING height. Recorded in saplings with same tag #. ,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
696,_143,PostBurnYear2,9/26/22 10:45,541,D,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
697,_143,PostBurnYear2,9/26/22 10:45,543,L,33.35,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
698,_144,PostBurnYear2,9/26/22 10:45,525,D,27.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
699,_144,PostBurnYear2,9/26/22 10:45,526,L,20.1,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
700,_144,PostBurnYear2,9/26/22 10:45,527,L,39.55,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr3,treat3,NA,post_budbreak,old
701,_144,PostBurnYear2,9/26/22 10:45,528,L,54.5,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
702,_144,PostBurnYear2,9/26/22 10:45,529,L,40.2,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
703,_144,PostBurnYear2,9/26/22 10:45,530,L,69.4,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
704,_140,PostBurnYear2,9/17/22 10:42,514,L,29.3,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
705,_140,PostBurnYear2,9/17/22 10:42,515,L,12.5,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
706,_140,PostBurnYear2,9/17/22 10:42,516,L,52.6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
707,_140,PostBurnYear2,9/17/22 10:42,517,L,11.7,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
708,_140,PostBurnYear2,9/17/22 10:42,518,L,19.6,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
709,_140,PostBurnYear2,9/17/22 10:42,519,L,46.6,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
710,_140,PostBurnYear2,9/17/22 10:42,520,L,19.85,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr3,treat3,NA,post_budbreak,old
711,_148,PreBurnYear1,9/17/20 9:00,874,D,47.94,11.2,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
712,_148,PreBurnYear1,9/17/20 9:00,875,L,54.65,10.5,30,I,3.5,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0,1.8,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
713,_148,PreBurnYear1,9/17/20 9:00,877,L,51.5,14.2,60,C,0.3,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0,2.5,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
714,_148,PreBurnYear1,9/17/20 9:00,878,L,36.05,14.5,80,C,6.2,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0.7,4.2,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
715,_148,PreBurnYear1,9/17/20 9:00,879,L,7.8,5.5,100,S,1.45,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0.3,3.8,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
716,_148,PreBurnYear1,9/17/20 9:00,882,L,53,12,50,C,1.4,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE_TSE,0.2,0.2,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
717,_148,PreBurnYear1,9/17/20 9:00,883,L,66.65,11.8,70,C,3.2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0,0.4,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
718,_148,PreBurnYear1,9/17/20 9:00,884,L,18.9,7.4,60,S,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE_TSE,0.7,2.5,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
719,_148,PreBurnYear1,9/17/20 9:00,885,L,36.1,15.9,70,C,5.5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERCO_SL,0.1,0.4,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
720,_149,PreBurnYear1,9/17/20 9:00,801,L,37.9,14,90,C,8.6,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0,4.2,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
721,_149,PreBurnYear1,9/17/20 9:00,802,L,22.1,9.4,80,I,8.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0,2.1,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
722,_149,PreBurnYear1,9/17/20 9:00,803,L,38.7,10.2,60,I,2.6,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0.3,1,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
723,_149,PreBurnYear1,9/17/20 9:00,804,L,35.05,11.4,70,I,3,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERCO_SL,0.5,1,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
724,_149,PreBurnYear1,9/17/20 9:00,805,L,29.75,10.2,70,I,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERCO_SL,0.5,1.5,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
725,_149,PreBurnYear1,9/17/20 9:00,806,L,26,12.4,90,I,4.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERCO_SL,0,2.5,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
726,_149,PreBurnYear1,9/17/20 9:00,807,L,14.3,7.4,60,S,6.2,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERCO_SL,0,1,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
727,_149,PreBurnYear1,9/17/20 9:00,808,L,51.85,10,90,I,2,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SYMO_SL,0.3,0,NA,NA,QUKE,NA,yr1,treat4,NA,pre_budbreak,old
728,_149,PreBurnYear1,9/17/20 9:00,809,L,10.3,5.5,50,I,3.8,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERCO_SL,0.3,0.8,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
729,_149,PreBurnYear1,9/17/20 9:00,810,L,28.55,11.6,60,I,5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0.1,3,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
730,_149,PreBurnYear1,9/17/20 9:00,811,L,14.95,7.8,60,S,4.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERWR_SL,0,0.5,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
731,_149,PreBurnYear1,9/17/20 9:00,813,L,22.45,8.9,60,I,4.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CEPA_ST,0.4,5,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
732,_149,PreBurnYear1,9/17/20 9:00,814,L,22,9.4,80,I,5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,1,1.2,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
733,_149,PreBurnYear1,9/17/20 9:00,815,L,7.8,4.2,20,S,3.8,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SYMO_SL,0,0.4,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
734,_149,PreBurnYear1,9/17/20 9:00,816,L,23.8,10.6,70,C,5.2,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0.1,1,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
735,_149,PreBurnYear1,9/17/20 9:00,818,L,12.8,29.6,80,C,7.6,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0,0.8,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
736,_149,PreBurnYear1,9/17/20 9:00,819,L,23.8,7.6,80,I,4,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0.05,4,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
737,_149,PreBurnYear1,9/17/20 9:00,820,L,26.85,12.2,70,I,4.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROCA_SL,0.1,4.2,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
738,_149,PreBurnYear1,9/17/20 9:00,821,L,40.85,14.6,90,C,5,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ERCO_SL,0.5,0.7,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
739,_149,PreBurnYear1,9/17/20 9:00,822,L,67.7,21.2,100,C,7.4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE_TSE,0.2,2,NA,NA,PIJE,NA,yr1,treat4,NA,pre_budbreak,old
